example_id,gold_intent,query,rank,similarity,historical_case_id,historical_customer_message,historical_amazon_response
16,other_unclear,"@115830 2/2

Turns out he's asking if I am 18 years old

Me: ""Do I look it?""

Courier: ""no you 18""

Me: well over 20 years ago yeah""

Courier point blank refuses to hand parcel over to me.

I don't know if to feel annoyed or flattered - I was born in '74!",4,0.563558042049408,1220816,"@115830 im absolutely disgusted with whatever courier your using. This is how they left my package today, I ordered another aswell. Was i just lucky finding this one? https://t.co/DqMdYnwICk","@406451 I'm sorry your package was left there, Natalie! We'd like to make sure courier feedback is left. Please reach out to us here: https://t.co/JzP7hlA23B, so we can do so. ^WJ"
16,other_unclear,"@115830 2/2

Turns out he's asking if I am 18 years old

Me: ""Do I look it?""

Courier: ""no you 18""

Me: well over 20 years ago yeah""

Courier point blank refuses to hand parcel over to me.

I don't know if to feel annoyed or flattered - I was born in '74!",5,0.5563874244689941,530019,@115830 - it looks like you handed my parcel to any random person and ‘you have no record of who or where they live.  You seem to think I should knock on doors in my local area until I locate the item.  What a joke.,"@232302 Hi Nigel, I'm sorry to hear this. Has there been any update to the tracking on your order about the delivery? You can check Your Orders here: https://t.co/BQmcNXDGU8. ^PJ"
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,1,0.8522393107414246,2522251,@AmazonHelp That's not your problem...all I want is refund my money back,"@718351 I understand your concern. As requested earlier, please reply to our email, we'll reach out to you. ^AP"
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,2,0.815398097038269,33256,@AmazonHelp Thank u for ur help 👏 I have replied to emails number of times n i have replied today also...thanks for ur valuable time n response,@123350 I'm sorry about the stretch. We've received your revert and we'll reach out to you soon. ^GK
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,3,0.81435626745224,850092,@AmazonHelp I have send mail to u could u please respond on same as I am still waiting last 10 days,@321983 Allow us to take a closer look on this. Please share your details here: https://t.co/GIJyeYqKE0. We'll get back to you. ^VN
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,4,0.8120431900024414,937352,"@AmazonHelp Again I got same response over email. PLEASE PLEASE PLEASE go thru email chain, tele conversations nd other details @AmazonHelp @115850",@342212 Request you to reply to the email received from us and we shall get back to you on this. ^SH
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,5,0.8096776008605957,1116525,@AmazonHelp @383454 What !!! Are u serious .. we give you everything you say u can't help . Then y do u have customer support. You are such fools @AmazonHelp,@383455 That's quite a remark. i would like to help! May I now what went wrong? ^HR
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",1,0.6751505136489868,124739,@AmazonHelp I bought a @7025 toaster and it is not working. Called @7025 service centre at least 50 times. Can u please take it back?,"@143941 Sorry to hear that the product isn't working. If the return window is available on the product, you can request the return here: https://t.co/3yqvLnyTxi. ^SF"
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",2,0.6246688365936279,1980950,@AmazonHelp And what's worse...I'll bloody miss Bake Off trying to sort this crap out!,"@586390 I'm so sorry you haven't heard from the supervisor yet, Sophie. Have you been able to reach us and request an update? ^BL"
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",3,0.6219834089279175,1786139,@AmazonHelp This wasn't expected at all!,"@536635 I get your concern regarding an order. Since a return is created, we will help you with this further regarding the order. Kindly keep an eye on the inbox for return updates. ^BS"
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",4,0.5901984572410583,972746,@AmazonHelp Very strange experience https://t.co/LnVU4GsqE7,"@264479 Hi, I'm glad to see that it is working now, please let us know if you encounter an issue in the future. ^JJ"
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",5,0.5891915559768677,2903470,Appalled by the message left by @115830 @AmazonHelp today...for my friend..#badcustomerservice #Amazon #nochristmascheer https://t.co/oD6zQ586Ux,@804134 I would like to have a member from our team properly escalate this on your behalf. Please provide your details through the following link: https://t.co/IGCkLZKhuJ ^WM
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,1,0.7557427287101746,1689517,@AmazonHelp Have a big problem with my order please hit me back here,"@512970 I'm sorry to hear this! Without posting personal account information, can you tell us what's going on? ^KP"
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,2,0.7522271871566772,530854,@AmazonHelp Just so you know my issue has still not been resolved and I my order has not been delivered. What is going on I now consider #Amazon is a joke,@242951 What options were provided when you reached out to us? ^BA
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,3,0.7496386766433716,1397292,"@AmazonHelp I placed a order, at 1st it was my mistake, I had to fix my credit card info. But still today ya telling me I have to pay for it again",@444927 We can't view account or order info via Twitter. Please let us look into this here:   https://t.co/hApLpMlfHN ^DO
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,4,0.7398134469985962,199995,@AmazonHelp rep came back briefly and I'm back on hold again.  this is the second call this week for this order and your second wrong delivery,@163183 Thanks for the update. Since we do not have access to your account details they will have the best options to help review. ^TM
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,5,0.7395756244659424,254027,@AmazonHelp Taking payment for an order but then not sending the order.  3 hours its cost me in 'phone calls so far &amp; its still not resolved.,"@176383 When you spoke with us regarding this issue, what insight or options did we provide? ^CO"
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",1,0.7834746837615967,2238642,@115830 @AmazonHelp Run into an issue with the delivery of an item. Any chance you could reach out &amp; help?,"@652746 Hi, without providing any personal information, can you let us know what has happened? ^KI"
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",2,0.7831851243972778,698715,@115850 @AmazonHelp you not only failed to deliver my item on time but even cancelled it completely. Reckless and unprofessional. #fail https://t.co/qAKGpEJeIl,@286669 Apologies for the inconvenience with your order delivery. Certainly not intended. Once an order is canceled it cannot be 1/2 ^PS
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",3,0.7658451199531555,1426165,@115821 @AmazonHelp I wish your customer service would stay as good as it used to be. Your customer service is horrendous as of late!,"@451318 I'm sorry for your poor experience. Without providing personal or account details, will you give some details on what happened? ^LL"
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",4,0.7639435529708862,1116981,"@AmazonHelp @AmazonHelp @115821 @115850
Do you guys have any shame left, this was supposed to deliverd on 10 October 2017  #FAIL #badservice #Amazon",@383568 That's strange. I'm sorry for the experience you've had with the delivery. Let us help resolve this at the earliest. (1/2) ^VM
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",5,0.762640118598938,472342,"@115821 @AmazonHelp
Very unfortunate behavior i am receiving from Amazon Customer Support .
They are not delivering my order on time just making false  and fake promises and lame excuses.i have contacted several time but issue not yet resolved",@227488 I'm sorry about the trouble with the delivery and the experience you had with our support team. Twitter being a social platform we will not be able to access your Amazon account with the detail you have shared. 1/2 ^SC
