example_id,gold_intent,customer_message,rank,similarity,historical_case_id,historical_customer_message,historical_response
16,other_unclear,"@115830 2/2

Turns out he's asking if I am 18 years old

Me: ""Do I look it?""

Courier: ""no you 18""

Me: well over 20 years ago yeah""

Courier point blank refuses to hand parcel over to me.

I don't know if to feel annoyed or flattered - I was born in '74!",5,0.5809844732284546,1061326,@115851 @115830 what a disgrace your courier service is! Absolute liars to say you tried to attempt delivery when I've been in all,@370604 I've very sorry for the poor experience! Please reach out to us here: https://t.co/JzP7hlA23B so we can look into this. ^ZW
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,1,0.852368950843811,279337,"@AmazonHelp I have already responded, but that does not resolve my problem ... I just need my money back",@182606 I get your concern. Kindly wait for our team to get back to you. ^PS
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,2,0.8522392511367798,2522251,@AmazonHelp That's not your problem...all I want is refund my money back,"@718351 I understand your concern. As requested earlier, please reply to our email, we'll reach out to you. ^AP"
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,3,0.8499806523323059,755005,@AmazonHelp I haven't received any mail from ur end today. Please just resolve my issue and send my money back. I have had enough of this,"@300477 I get your disappointment, Ankit. If you have shared your details, there will be an email correspondence sent by our 1/2 ^NK"
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,4,0.8347688317298889,837578,"@AmazonHelp Your mail is of no help, again asking for the details. Provide the details n number of times",@319322 Twitter being a public platform we do not have access to your order details. (1/2) ^SI
17,return_refund,@AmazonHelp u are of no help..till now sent 10 mails...same response..that u just cant return my money,5,0.8337714076042175,16834,@AmazonHelp Hi ...enough mails done but response is very discouraging... contact me on call,@119703 We would be unable to reach out to you from here. Kindly write back to the email sent by our team (1/2) ^VM
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",1,0.7547609806060791,278846,@AmazonHelp 2 toasters have been collected. One is still here as return label was wrong. Still waiting for refund!,@182499 Apologies Joe What return label have you been provided? Have you checked other return options - http:https://t.co/5RcjVPJgUP ? ^TP
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",2,0.6800079941749573,1410732,"@AmazonHelp Yeah and they are 'looking' into it. I'm really disappointed, my toaster arrived but my videogame and electrictronic didn't hmmm suspicious",@129248 I'd like to have a member of our team look into this. Please send the order details to us here: https://t.co/xDXD87DTnH ^SB
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",3,0.675150454044342,124739,@AmazonHelp I bought a @7025 toaster and it is not working. Called @7025 service centre at least 50 times. Can u please take it back?,"@143941 Sorry to hear that the product isn't working. If the return window is available on the product, you can request the return here: https://t.co/3yqvLnyTxi. ^SF"
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",4,0.6246687173843384,1980950,@AmazonHelp And what's worse...I'll bloody miss Bake Off trying to sort this crap out!,"@586390 I'm so sorry you haven't heard from the supervisor yet, Sophie. Have you been able to reach us and request an update? ^BL"
18,damaged_defective_wrong_item,"@AmazonHelp Not what I expected from a ""new"" toaster. For the 3rd time! https://t.co/bxllaJHr3J",5,0.6219833493232727,1786139,@AmazonHelp This wasn't expected at all!,"@536635 I get your concern regarding an order. Since a return is created, we will help you with this further regarding the order. Kindly keep an eye on the inbox for return updates. ^BS"
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,1,0.7727169394493103,2379854,@AmazonHelp My order got delivered yesterday. I hope I won't face this problem again.,"@123358 I'm glad to hear that the order is delivered. Further, we'll be sure to forward your comments as feedback internally. We'd like to work on the miss and create a better shopping experience for you in the future. Appreciate your understanding. ^VN"
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,2,0.7666921019554138,244718,@AmazonHelp It's actually the first time I've had an issue with an order.. I already contacted thr seller to let them know I'm returning it.,"@174125 brilliant, did they get back to you with returns info? ^AS"
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,3,0.7626993060112,834849,"@AmazonHelp Order #
407-7527729-7573945 please help in fix this issue it’s pending from last 13 days",@318785 I'm sorry your issue hasn't been resolved. We'd like to look into it. Kindly fill in your details 1/3^AP
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,4,0.7610236406326294,729263,@AmazonHelp Everytime I place a order at amazon this thing happens please rectify this https://t.co/UMMR1WqwYU,@120538 Sorry to know about the issues with the delivery. I'll be sure to forward your feedback internally. ^MS
19,payment_unexpected_charge,@AmazonHelp my order keeps saying my order payment is a problem then I fix it then it pops up again I even did one day shipping on Sunday and it still hasn’t shipped!,5,0.7557427883148193,1689517,@AmazonHelp Have a big problem with my order please hit me back here,"@512970 I'm sorry to hear this! Without posting personal account information, can you tell us what's going on? ^KP"
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",1,0.7957785129547119,956308,@AmazonHelp It's @118706 fault. They are lying about being attempted to deliver. It will eventually affect you guys,@324602 Have you had a chance to give us feedback and let us look into this with you:  https://t.co/hApLpMlfHN ^DO
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",2,0.7889601588249207,1759055,@115830 @AmazonHelp your service is the worst in the world. Fourth time in a row you can't deliver or lost my item.,@242739 I'm sorry for the wait. Some items aren't able to dispatch immediately. What date is on the order confirmation e-mail? ^AN
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",3,0.7873398065567017,2539637,"@AmazonHelp 4 out of my last 4 orders had problems. starting to lose faith in @115830 1 damaged, 2 didn't even attempt delivery and 1 item not as described. 2 hours wasted chatting to support execs online to try resolve it. disillusioned to say the least.",@281023 So sorry about your receive experiences Cormac- Were the 4 orders with the same carrier do you happen to know? Have refunds/replacements been organized for these? ^NV
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",4,0.7834746837615967,2238642,@115830 @AmazonHelp Run into an issue with the delivery of an item. Any chance you could reach out &amp; help?,"@652746 Hi, without providing any personal information, can you let us know what has happened? ^KI"
20,damaged_defective_wrong_item,"@46783 @AmazonHelp Last week they wouldn't deliver because I wasn't in (not been a problem in the past) then ""couldn't"" drop it again because it was ""damaged""",5,0.7831851243972778,698715,@115850 @AmazonHelp you not only failed to deliver my item on time but even cancelled it completely. Reckless and unprofessional. #fail https://t.co/qAKGpEJeIl,@286669 Apologies for the inconvenience with your order delivery. Certainly not intended. Once an order is canceled it cannot be 1/2 ^PS
21,technical_product_issue,@AmazonHelp There’s many options on this link how do I get it escalated to software technical specialist?,1,0.7590324878692627,78853,@AmazonHelp Too many steps just to get help. Can you please just forward this complaint to the relevant tech team?,"@133582 Apologies for the trouble. Please drop your details here: https://t.co/jZCbVBIno5 we'll connect with you on this. Further, I'll forward comments on this for improvements. ^RB"
21,technical_product_issue,@AmazonHelp There’s many options on this link how do I get it escalated to software technical specialist?,2,0.7305147647857666,1260479,@AmazonHelp Seriously. Please just deal with it. Escalate the issue please,@415311 We have requested that you fill in the form so we may do this. Please let us know when you have filled it in. Thank you. ^MC
